source,type,bp_length,phase,gene_id,gene_type,gene_name,level,havana_gene,tag
HAVANA,gene,5314,NA,ENSG00000180626.9,protein_coding,ZNF594,2,OTTHUMG00000132059.4,NA
HAVANA,gene,4208,NA,ENSG00000161929.14,protein_coding,SCIMP,2,OTTHUMG00000132914.2,NA
HAVANA,gene,6531,NA,ENSG00000029725.16,protein_coding,RABEP1,1,OTTHUMG00000177870.5,NA
HAVANA,gene,5294,NA,ENSG00000108559.11,protein_coding,NUP88,1,OTTHUMG00000099453.4,overlapping_locus
HAVANA,gene,7430,NA,ENSG00000129197.14,protein_coding,RPAIN,2,OTTHUMG00000177872.2,NA
HAVANA,gene,2335,NA,ENSG00000108561.8,protein_coding,C1QBP,1,OTTHUMG00000177875.3,overlapping_locus
HAVANA,gene,5872,NA,ENSG00000005100.12,protein_coding,DHX33,1,OTTHUMG00000102041.2,overlapping_locus
HAVANA,gene,6386,NA,ENSG00000072849.10,protein_coding,DERL2,2,OTTHUMG00000102040.4,NA
HAVANA,gene,3157,NA,ENSG00000167842.15,protein_coding,MIS12,2,OTTHUMG00000102042.3,NA
HAVANA,gene,12808,NA,ENSG00000091592.15,protein_coding,NLRP1,2,OTTHUMG00000132419.7,NA
HAVANA,gene,9082,NA,ENSG00000179314.13,protein_coding,WSCD1,2,OTTHUMG00000177794.6,NA
HAVANA,gene,3985,NA,ENSG00000129221.15,protein_coding,AIPL1,2,OTTHUMG00000102043.6,NA
HAVANA,gene,2823,NA,ENSG00000129195.15,protein_coding,FAM64A,1,OTTHUMG00000177832.5,NA
HAVANA,gene,10609,NA,ENSG00000091622.15,protein_coding,PITPNM3,1,OTTHUMG00000102039.3,NA
HAVANA,gene,3537,NA,ENSG00000282936.1,protein_coding,CTC-281F24.5,2,OTTHUMG00000191541.1,NA
HAVANA,gene,6299,NA,ENSG00000198920.9,protein_coding,KIAA0753,2,OTTHUMG00000177928.5,ncRNA_host
HAVANA,gene,3784,NA,ENSG00000129235.10,protein_coding,TXNDC17,1,OTTHUMG00000102053.2,NA
HAVANA,gene,2103,NA,ENSG00000108590.10,protein_coding,MED31,1,OTTHUMG00000102051.2,NA
HAVANA,gene,2474,NA,ENSG00000256806.5,protein_coding,C17orf100,2,OTTHUMG00000188340.3,overlapping_locus
HAVANA,gene,9020,NA,ENSG00000141485.16,protein_coding,SLC13A5,1,OTTHUMG00000102052.5,NA
HAVANA,gene,6615,NA,ENSG00000132530.16,protein_coding,XAF1,1,OTTHUMG00000177908.9,NA
HAVANA,gene,2918,NA,ENSG00000177294.6,protein_coding,FBXO39,2,OTTHUMG00000102062.2,NA
HAVANA,gene,3847,NA,ENSG00000167858.12,protein_coding,TEKT1,1,OTTHUMG00000102063.4,NA
HAVANA,gene,2616,NA,ENSG00000108839.11,protein_coding,ALOX12,2,OTTHUMG00000102088.5,NA
HAVANA,gene,1789,NA,ENSG00000219200.11,protein_coding,RNASEK,1,OTTHUMG00000170145.4,overlapping_locus
HAVANA,gene,1947,NA,ENSG00000161939.19,protein_coding,RNASEK-C17orf49,2,OTTHUMG00000170146.6,overlapping_locus
HAVANA,gene,2628,NA,ENSG00000258315.5,protein_coding,C17orf49,2,OTTHUMG00000170147.2,overlapping_locus
HAVANA,gene,4373,NA,ENSG00000161940.10,protein_coding,BCL6B,2,OTTHUMG00000177882.4,NA
HAVANA,gene,2087,NA,ENSG00000174327.6,protein_coding,SLC16A13,2,OTTHUMG00000102089.2,NA
HAVANA,gene,2041,NA,ENSG00000174326.11,protein_coding,SLC16A11,2,OTTHUMG00000102087.3,NA
HAVANA,gene,2469,NA,ENSG00000132514.13,protein_coding,CLEC10A,1,OTTHUMG00000177939.4,NA
HAVANA,gene,2490,NA,ENSG00000161944.16,protein_coding,ASGR2,2,OTTHUMG00000102158.4,NA
HAVANA,gene,3748,NA,ENSG00000141505.11,protein_coding,ASGR1,2,OTTHUMG00000102159.6,NA
HAVANA,gene,5746,NA,ENSG00000132535.18,protein_coding,DLG4,1,OTTHUMG00000134327.5,overlapping_locus
HAVANA,gene,4865,NA,ENSG00000072778.19,protein_coding,ACADVL,2,OTTHUMG00000102157.24,NA
HAVANA,gene,5350,NA,ENSG00000004975.11,protein_coding,DVL2,2,OTTHUMG00000102155.4,NA
HAVANA,gene,2783,NA,ENSG00000040633.12,protein_coding,PHF23,1,OTTHUMG00000177972.5,NA
HAVANA,gene,2266,NA,ENSG00000170296.9,protein_coding,GABARAP,2,OTTHUMG00000102156.3,overlapping_locus
HAVANA,gene,776,NA,ENSG00000262526.2,protein_coding,CTD-2545G14.7,2,OTTHUMG00000178096.2,overlapping_locus
HAVANA,gene,2584,NA,ENSG00000175826.11,protein_coding,CTDNEP1,2,OTTHUMG00000102180.6,overlapping_locus
HAVANA,gene,2768,NA,ENSG00000170291.14,protein_coding,ELP5,1,OTTHUMG00000177974.7,NA
HAVANA,gene,489,NA,ENSG00000262302.1,protein_coding,RP1-4G17.5,2,OTTHUMG00000178008.1,overlapping_locus
HAVANA,gene,2492,NA,ENSG00000181885.18,protein_coding,CLDN7,1,OTTHUMG00000178005.4,overlapping_locus
HAVANA,gene,4046,NA,ENSG00000181856.14,protein_coding,SLC2A4,2,OTTHUMG00000102181.5,NA
HAVANA,gene,4618,NA,ENSG00000006047.12,protein_coding,YBX2,2,OTTHUMG00000177992.2,NA
HAVANA,gene,2815,NA,ENSG00000132507.17,protein_coding,EIF5A,2,OTTHUMG00000102197.7,NA
HAVANA,gene,3089,NA,ENSG00000132522.15,protein_coding,GPS2,2,OTTHUMG00000102198.9,overlapping_locus
HAVANA,gene,2571,NA,ENSG00000261915.6,protein_coding,RP11-542C16.2,2,OTTHUMG00000178134.2,overlapping_locus
HAVANA,gene,6170,NA,ENSG00000215041.9,protein_coding,NEURL4,2,OTTHUMG00000132319.6,overlapping_locus
HAVANA,gene,7421,NA,ENSG00000072818.11,protein_coding,ACAP1,1,OTTHUMG00000102199.9,NA
HAVANA,gene,3056,NA,ENSG00000213859.4,protein_coding,KCTD11,2,OTTHUMG00000132061.2,NA
HAVANA,gene,1224,NA,ENSG00000182896.12,protein_coding,TMEM95,2,OTTHUMG00000132899.4,NA
HAVANA,gene,3860,NA,ENSG00000174292.12,protein_coding,TNK1,2,OTTHUMG00000178174.5,NA
HAVANA,gene,2834,NA,ENSG00000187838.16,protein_coding,PLSCR3,1,OTTHUMG00000178169.4,overlapping_locus
HAVANA,gene,2557,NA,ENSG00000262481.5,protein_coding,TMEM256-PLSCR3,2,OTTHUMG00000178150.4,overlapping_locus
HAVANA,gene,707,NA,ENSG00000205544.3,protein_coding,TMEM256,2,OTTHUMG00000132900.3,overlapping_locus
HAVANA,gene,5550,NA,ENSG00000169992.9,protein_coding,NLGN2,1,OTTHUMG00000108138.3,NA
HAVANA,gene,982,NA,ENSG00000181323.7,protein_coding,SPEM1,2,OTTHUMG00000178189.1,overlapping_locus
HAVANA,gene,1651,NA,ENSG00000184560.7,protein_coding,C17orf74,2,OTTHUMG00000178190.2,overlapping_locus
HAVANA,gene,3591,NA,ENSG00000283439.1,protein_coding,RP11-104H15.12,2,OTTHUMG00000191681.1,NA
HAVANA,gene,2129,NA,ENSG00000181284.2,protein_coding,TMEM102,2,OTTHUMG00000132901.1,overlapping_locus
HAVANA,gene,5565,NA,ENSG00000161958.10,protein_coding,FGF11,2,OTTHUMG00000108136.4,overlapping_locus
HAVANA,gene,4329,NA,ENSG00000170175.10,protein_coding,CHRNB1,1,OTTHUMG00000108139.4,overlapping_locus
HAVANA,gene,1697,NA,ENSG00000259224.2,protein_coding,SLC35G6,2,OTTHUMG00000187017.1,NA
HAVANA,gene,6126,NA,ENSG00000174282.11,protein_coding,ZBTB4,2,OTTHUMG00000108137.4,NA
HAVANA,gene,8355,NA,ENSG00000181222.15,protein_coding,POLR2A,2,OTTHUMG00000177594.3,NA
HAVANA,gene,1879,NA,ENSG00000239697.10,protein_coding,TNFSF12,2,OTTHUMG00000108148.6,overlapping_locus
HAVANA,gene,1816,NA,ENSG00000248871.1,protein_coding,TNFSF12-TNFSF13,2,OTTHUMG00000161573.1,overlapping_locus
HAVANA,gene,2276,NA,ENSG00000161955.16,protein_coding,TNFSF13,2,OTTHUMG00000108145.5,overlapping_locus
HAVANA,gene,3668,NA,ENSG00000161956.12,protein_coding,SENP3,1,OTTHUMG00000178333.5,overlapping_locus
HAVANA,gene,3519,NA,ENSG00000277957.1,protein_coding,SENP3-EIF4A1,2,OTTHUMG00000178334.3,overlapping_locus
HAVANA,gene,5316,NA,ENSG00000161960.14,protein_coding,EIF4A1,2,OTTHUMG00000108149.15,overlapping_locus
HAVANA,gene,2189,NA,ENSG00000129226.13,protein_coding,CD68,2,OTTHUMG00000108146.5,overlapping_locus
HAVANA,gene,1541,NA,ENSG00000129194.7,protein_coding,SOX15,2,OTTHUMG00000178146.1,NA
HAVANA,gene,3270,NA,ENSG00000129255.15,protein_coding,MPDU1,1,OTTHUMG00000108147.10,NA
HAVANA,gene,4331,NA,ENSG00000129245.11,protein_coding,FXR2,1,OTTHUMG00000178237.2,NA
HAVANA,gene,1643,NA,ENSG00000141504.11,protein_coding,SAT2,2,OTTHUMG00000108152.3,NA
HAVANA,gene,1972,NA,ENSG00000129214.14,protein_coding,SHBG,2,OTTHUMG00000108153.5,NA
HAVANA,gene,3276,NA,ENSG00000129244.8,protein_coding,ATP1B2,2,OTTHUMG00000178018.2,NA
HAVANA,gene,4576,NA,ENSG00000141510.16,protein_coding,TP53,2,OTTHUMG00000162125.10,overlapping_locus
HAVANA,gene,5087,NA,ENSG00000141499.16,protein_coding,WRAP53,1,OTTHUMG00000134323.4,NA
HAVANA,gene,3222,NA,ENSG00000108947.4,protein_coding,EFNB3,2,OTTHUMG00000108161.1,NA
HAVANA,gene,17231,NA,ENSG00000183914.14,protein_coding,DNAH2,1,OTTHUMG00000178020.2,overlapping_locus
HAVANA,gene,7258,NA,ENSG00000132510.10,protein_coding,KDM6B,1,OTTHUMG00000178021.2,NA
HAVANA,gene,875,NA,ENSG00000167874.6,protein_coding,TMEM88,1,OTTHUMG00000178022.1,NA
HAVANA,gene,3980,NA,ENSG00000182224.11,protein_coding,CYB5D1,2,OTTHUMG00000178175.1,overlapping_locus
HAVANA,gene,1943,NA,ENSG00000183011.13,protein_coding,"NAA38",1,OTTHUMG00000178023.3,NA
HAVANA,gene,9758,NA,ENSG00000170004.16,protein_coding,CHD3,1,OTTHUMG00000150427.4,ncRNA_host
HAVANA,gene,2953,NA,ENSG00000179859.9,protein_coding,AC025335.1,2,OTTHUMG00000132873.5,NA
HAVANA,gene,4580,NA,ENSG00000170049.9,protein_coding,KCNAB3,2,OTTHUMG00000108170.2,overlapping_locus
HAVANA,gene,348,NA,ENSG00000262730.1,protein_coding,RP11-1099M24.7,2,OTTHUMG00000178177.1,overlapping_locus
HAVANA,gene,1171,NA,ENSG00000170043.11,protein_coding,TRAPPC1,2,OTTHUMG00000108171.3,overlapping_locus
HAVANA,gene,6234,NA,ENSG00000170037.13,protein_coding,CNTROB,2,OTTHUMG00000172932.4,NA
HAVANA,gene,4040,NA,ENSG00000132518.6,protein_coding,GUCY2D,2,OTTHUMG00000108169.2,NA
HAVANA,gene,3028,NA,ENSG00000179593.15,protein_coding,ALOX15B,1,OTTHUMG00000108181.4,NA
HAVANA,gene,2656,NA,ENSG00000179477.9,protein_coding,ALOX12B,2,OTTHUMG00000108180.3,NA
HAVANA,gene,3760,NA,ENSG00000179148.9,protein_coding,ALOXE3,2,OTTHUMG00000108179.2,NA
HAVANA,gene,1868,NA,ENSG00000179111.8,protein_coding,HES7,2,OTTHUMG00000178316.2,NA
HAVANA,gene,7002,NA,ENSG00000179094.15,protein_coding,PER1,1,OTTHUMG00000178317.4,overlapping_locus
HAVANA,gene,460,NA,ENSG00000263620.1,protein_coding,RP11-599B13.6,2,OTTHUMG00000178326.2,overlapping_locus
HAVANA,gene,3268,NA,ENSG00000220205.8,protein_coding,VAMP2,2,OTTHUMG00000150254.2,overlapping_locus
HAVANA,gene,3163,NA,ENSG00000179029.14,protein_coding,TMEM107,1,OTTHUMG00000166276.2,ncRNA_host
HAVANA,gene,2575,NA,ENSG00000196544.7,protein_coding,BORCS6,2,OTTHUMG00000153930.1,NA
HAVANA,gene,2241,NA,ENSG00000178999.12,protein_coding,AURKB,1,OTTHUMG00000108189.5,NA
HAVANA,gene,8367,NA,ENSG00000178971.13,protein_coding,CTC1,1,OTTHUMG00000178443.5,NA
HAVANA,gene,6471,NA,ENSG00000178921.13,protein_coding,PFAS,2,OTTHUMG00000108188.4,NA
HAVANA,gene,1577,NA,ENSG00000108961.13,protein_coding,RANGRF,2,OTTHUMG00000178473.2,NA
HAVANA,gene,3897,NA,ENSG00000125434.10,protein_coding,SLC25A35,2,OTTHUMG00000178480.2,NA
HAVANA,gene,5294,NA,ENSG00000198844.10,protein_coding,ARHGEF15,2,OTTHUMG00000108187.4,NA
HAVANA,gene,1328,NA,ENSG00000184650.10,protein_coding,ODF4,1,OTTHUMG00000108190.3,NA
HAVANA,gene,2794,NA,ENSG00000184619.3,protein_coding,KRBA2,1,OTTHUMG00000132864.1,overlapping_locus
HAVANA,gene,3087,NA,ENSG00000263809.1,protein_coding,RP11-849F2.7,2,OTTHUMG00000178564.1,overlapping_locus
HAVANA,gene,2472,NA,ENSG00000161970.12,protein_coding,RPL26,1,OTTHUMG00000108191.4,overlapping_locus
HAVANA,gene,3070,NA,ENSG00000189051.5,protein_coding,RNF222,2,OTTHUMG00000132049.2,NA
HAVANA,gene,7955,NA,ENSG00000166579.15,protein_coding,NDEL1,1,OTTHUMG00000108193.3,NA
HAVANA,gene,9011,NA,ENSG00000133026.12,protein_coding,MYH10,2,OTTHUMG00000108195.4,NA
HAVANA,gene,1757,NA,ENSG00000161973.10,protein_coding,CCDC42,2,OTTHUMG00000178565.3,NA
HAVANA,gene,1063,NA,ENSG00000183318.11,protein_coding,SPDYE4,2,OTTHUMG00000178566.1,NA
HAVANA,gene,2188,NA,ENSG00000185156.5,protein_coding,MFSD6L,2,OTTHUMG00000178584.1,NA
HAVANA,gene,3564,NA,ENSG00000276231.4,protein_coding,PIK3R6,2,OTTHUMG00000132861.7,NA
HAVANA,gene,7506,NA,ENSG00000141506.13,protein_coding,PIK3R5,2,OTTHUMG00000108197.5,NA
HAVANA,gene,6383,NA,ENSG00000065320.8,protein_coding,NTN1,2,OTTHUMG00000130257.5,NA
HAVANA,gene,3779,NA,ENSG00000170310.14,protein_coding,STX8,1,OTTHUMG00000177844.13,overlapping_locus
HAVANA,gene,3078,NA,ENSG00000166596.14,protein_coding,CFAP52,1,OTTHUMG00000150149.9,NA
HAVANA,gene,5068,NA,ENSG00000154914.16,protein_coding,USP43,1,OTTHUMG00000177942.9,NA
HAVANA,gene,1006,NA,ENSG00000184544.11,protein_coding,DHRS7C,1,OTTHUMG00000177944.4,overlapping_locus
HAVANA,gene,882,NA,ENSG00000214978.7,protein_coding,GSG1L2,1,OTTHUMG00000178429.6,overlapping_locus
HAVANA,gene,6052,NA,ENSG00000065325.12,protein_coding,GLP2R,2,OTTHUMG00000130269.11,NA
HAVANA,gene,2921,NA,ENSG00000109047.7,protein_coding,RCVRN,2,OTTHUMG00000130268.4,NA
HAVANA,gene,10100,NA,ENSG00000007237.18,protein_coding,GAS7,2,OTTHUMG00000177945.15,NA
HAVANA,gene,6120,NA,ENSG00000006788.13,protein_coding,MYH13,2,OTTHUMG00000177987.5,NA
HAVANA,gene,6041,NA,ENSG00000133020.4,protein_coding,MYH8,2,OTTHUMG00000130361.2,NA
HAVANA,gene,6016,NA,ENSG00000264424.1,protein_coding,MYH4,2,OTTHUMG00000130365.2,NA
HAVANA,gene,6024,NA,ENSG00000109061.9,protein_coding,MYH1,2,OTTHUMG00000130362.2,NA
HAVANA,gene,6623,NA,ENSG00000125414.18,protein_coding,MYH2,1,OTTHUMG00000130363.55,NA
HAVANA,gene,6684,NA,ENSG00000109063.14,protein_coding,MYH3,2,OTTHUMG00000130367.5,NA
HAVANA,gene,10230,NA,ENSG00000133028.10,protein_coding,SCO1,1,OTTHUMG00000130364.6,NA
HAVANA,gene,1620,NA,ENSG00000170222.11,protein_coding,ADPRM,2,OTTHUMG00000130366.6,NA
HAVANA,gene,3508,NA,ENSG00000187824.8,protein_coding,TMEM220,1,OTTHUMG00000178043.4,overlapping_locus
HAVANA,gene,1648,NA,ENSG00000263429.3,protein_coding,LINC00675,1,OTTHUMG00000132847.7,NA
HAVANA,gene,3810,NA,ENSG00000233670.6,protein_coding,PIRT,2,OTTHUMG00000178234.2,NA
HAVANA,gene,8527,NA,ENSG00000188803.14,protein_coding,SHISA6,2,OTTHUMG00000154121.6,overlapping_locus
HAVANA,gene,16980,NA,ENSG00000007174.17,protein_coding,DNAH9,1,OTTHUMG00000130383.8,NA
HAVANA,gene,3012,NA,ENSG00000154957.13,protein_coding,ZNF18,1,OTTHUMG00000178307.5,overlapping_locus
HAVANA,gene,5714,NA,ENSG00000065559.14,protein_coding,MAP2K4,1,OTTHUMG00000178267.7,overlapping_locus
HAVANA,gene,8875,NA,ENSG00000141052.17,protein_coding,MYOCD,2,OTTHUMG00000058767.6,NA
HAVANA,gene,9281,NA,ENSG00000006740.16,protein_coding,ARHGAP44,1,OTTHUMG00000058765.5,NA
HAVANA,gene,6345,NA,ENSG00000006744.18,protein_coding,ELAC2,1,OTTHUMG00000058764.15,NA
HAVANA,gene,2628,NA,ENSG00000153976.2,protein_coding,HS3ST3A1,2,OTTHUMG00000058768.2,ncRNA_host
HAVANA,gene,3172,NA,ENSG00000006695.10,protein_coding,COX10,2,OTTHUMG00000058814.2,ncRNA_host
HAVANA,gene,779,NA,ENSG00000223510.6,protein_coding,CDRT15,1,OTTHUMG00000179686.1,NA
HAVANA,gene,5367,NA,ENSG00000125430.8,protein_coding,HS3ST3B1,2,OTTHUMG00000058810.3,overlapping_locus
HAVANA,gene,2925,NA,ENSG00000109099.13,protein_coding,PMP22,1,OTTHUMG00000058960.5,ncRNA_host
HAVANA,gene,2609,NA,ENSG00000125409.12,protein_coding,TEKT3,1,OTTHUMG00000058965.8,NA
HAVANA,gene,3245,NA,ENSG00000239704.10,protein_coding,CDRT4,2,OTTHUMG00000059070.13,overlapping_locus
HAVANA,gene,3097,NA,ENSG00000259024.6,protein_coding,TVP23C-CDRT4,2,OTTHUMG00000165004.4,overlapping_locus
HAVANA,gene,5435,NA,ENSG00000175106.16,protein_coding,TVP23C,1,OTTHUMG00000171461.10,overlapping_locus
HAVANA,gene,4286,NA,ENSG00000241322.10,protein_coding,CDRT1,1,OTTHUMG00000059074.8,overlapping_locus
HAVANA,gene,5514,NA,ENSG00000251537.4,protein_coding,RP11-385D13.1,2,OTTHUMG00000160985.3,overlapping_locus
HAVANA,gene,5640,NA,ENSG00000221926.11,protein_coding,TRIM16,1,OTTHUMG00000059067.6,overlapping_locus
HAVANA,gene,6754,NA,ENSG00000187607.15,protein_coding,ZNF286A,2,OTTHUMG00000166448.14,overlapping_locus
HAVANA,gene,4387,NA,ENSG00000255104.8,protein_coding,AC005324.8,2,OTTHUMG00000059066.14,overlapping_locus
HAVANA,gene,5699,NA,ENSG00000214946.14,protein_coding,TBC1D26,2,OTTHUMG00000059071.6,overlapping_locus
HAVANA,gene,2551,NA,ENSG00000170425.3,protein_coding,ADORA2B,2,OTTHUMG00000059140.2,NA
HAVANA,gene,2559,NA,ENSG00000214941.7,protein_coding,ZSWIM7,1,OTTHUMG00000059308.5,NA
HAVANA,gene,5966,NA,ENSG00000011295.15,protein_coding,TTC19,1,OTTHUMG00000059306.10,overlapping_locus
HAVANA,gene,15404,NA,ENSG00000141027.20,protein_coding,NCOR1,1,OTTHUMG00000059309.11,ncRNA_host
HAVANA,gene,6162,NA,ENSG00000108474.16,protein_coding,PIGL,1,OTTHUMG00000059346.10,ncRNA_host
HAVANA,gene,2880,NA,ENSG00000166582.9,protein_coding,CENPV,2,OTTHUMG00000059345.4,NA
HAVANA,gene,1621,NA,ENSG00000170315.13,protein_coding,UBB,1,OTTHUMG00000058987.6,NA
HAVANA,gene,3410,NA,ENSG00000187688.14,protein_coding,TRPV2,1,OTTHUMG00000058989.8,overlapping_locus
HAVANA,gene,3695,NA,ENSG00000181350.11,protein_coding,LRRC75A,1,OTTHUMG00000058988.3,NA
HAVANA,gene,3566,NA,ENSG00000141040.14,protein_coding,ZNF287,1,OTTHUMG00000058993.5,overlapping_locus
HAVANA,gene,5090,NA,ENSG00000197566.9,protein_coding,ZNF624,2,OTTHUMG00000058996.5,NA
HAVANA,gene,15568,NA,ENSG00000170160.17,protein_coding,CCDC144A,2,OTTHUMG00000059178.7,overlapping_locus
HAVANA,gene,8802,NA,ENSG00000266302.6,protein_coding,RP11-219A15.1,2,OTTHUMG00000179236.1,overlapping_locus
HAVANA,gene,3550,NA,ENSG00000240505.8,protein_coding,TNFRSF13B,1,OTTHUMG00000059262.6,overlapping_locus
HAVANA,gene,2560,NA,ENSG00000179598.5,protein_coding,PLD6,2,OTTHUMG00000059278.2,overlapping_locus
HAVANA,gene,18153,NA,ENSG00000133030.20,protein_coding,MPRIP,1,OTTHUMG00000059276.10,overlapping_locus
HAVANA,gene,1693,NA,ENSG00000264187.1,protein_coding,RP11-45M22.4,2,OTTHUMG00000179185.1,overlapping_locus
HAVANA,gene,9786,NA,ENSG00000154803.12,protein_coding,FLCN,2,OTTHUMG00000059275.5,overlapping_locus
HAVANA,gene,2788,NA,ENSG00000141030.12,protein_coding,COPS3,1,OTTHUMG00000059281.6,NA
HAVANA,gene,1961,NA,ENSG00000205309.13,protein_coding,NT5M,2,OTTHUMG00000059277.3,NA
HAVANA,gene,5998,NA,ENSG00000141026.5,protein_coding,MED9,2,OTTHUMG00000059293.2,NA
HAVANA,gene,1748,NA,ENSG00000108551.4,protein_coding,RASD1,1,OTTHUMG00000059292.3,NA
HAVANA,gene,1720,NA,ENSG00000133027.17,protein_coding,PEMT,2,OTTHUMG00000059290.5,NA
HAVANA,gene,9693,NA,ENSG00000108557.18,protein_coding,RAI1,2,OTTHUMG00000059314.3,overlapping_locus
HAVANA,gene,8030,NA,ENSG00000072310.16,protein_coding,SREBF1,2,OTTHUMG00000059313.8,ncRNA_host
HAVANA,gene,7863,NA,ENSG00000175662.17,protein_coding,TOM1L2,1,OTTHUMG00000059353.7,NA
HAVANA,gene,7332,NA,ENSG00000171962.17,protein_coding,DRC3,1,OTTHUMG00000059355.8,overlapping_locus
HAVANA,gene,5564,NA,ENSG00000171953.15,protein_coding,ATPAF2,2,OTTHUMG00000059354.9,overlapping_locus
HAVANA,gene,5210,NA,ENSG00000141034.9,protein_coding,GID4,2,OTTHUMG00000059398.4,NA
HAVANA,gene,7411,NA,ENSG00000108591.9,protein_coding,DRG2,1,OTTHUMG00000059399.7,NA
HAVANA,gene,19123,NA,ENSG00000091536.16,protein_coding,MYO15A,1,OTTHUMG00000059390.8,NA
HAVANA,gene,3190,NA,ENSG00000091542.8,protein_coding,ALKBH5,1,OTTHUMG00000059397.5,NA
HAVANA,gene,6638,NA,ENSG00000131899.10,protein_coding,LLGL1,2,OTTHUMG00000059396.3,NA
HAVANA,gene,6465,NA,ENSG00000177731.15,protein_coding,FLII,2,OTTHUMG00000059389.10,NA
HAVANA,gene,3969,NA,ENSG00000177427.12,protein_coding,MIEF2,1,OTTHUMG00000059392.4,NA
HAVANA,gene,6476,NA,ENSG00000177302.14,protein_coding,TOP3A,2,OTTHUMG00000059391.7,NA
HAVANA,gene,8279,NA,ENSG00000176994.10,protein_coding,SMCR8,2,OTTHUMG00000059394.4,NA
HAVANA,gene,7281,NA,ENSG00000176974.19,protein_coding,SHMT1,2,OTTHUMG00000059094.6,ncRNA_host
HAVANA,gene,2156,NA,ENSG00000214860.4,protein_coding,EVPLL,1,OTTHUMG00000059095.2,overlapping_locus
HAVANA,gene,4754,NA,ENSG00000171916.16,protein_coding,LGALS9C,2,OTTHUMG00000059251.6,NA
HAVANA,gene,2281,NA,ENSG00000213077.5,protein_coding,FAM106A,2,OTTHUMG00000179516.1,overlapping_locus
HAVANA,gene,3747,NA,ENSG00000189375.10,protein_coding,TBC1D28,2,OTTHUMG00000059054.5,overlapping_locus
HAVANA,gene,5884,NA,ENSG00000249459.8,protein_coding,ZNF286B,2,OTTHUMG00000178136.6,overlapping_locus
HAVANA,gene,4329,NA,ENSG00000108448.20,protein_coding,TRIM16L,2,OTTHUMG00000059050.10,overlapping_locus
HAVANA,gene,4390,NA,ENSG00000171931.12,protein_coding,FBXW10,2,OTTHUMG00000059048.4,NA
HAVANA,gene,5862,NA,ENSG00000171928.13,protein_coding,TVP23B,2,OTTHUMG00000059052.6,NA
HAVANA,gene,4734,NA,ENSG00000141127.14,protein_coding,PRPSAP2,1,OTTHUMG00000059406.7,overlapping_locus
HAVANA,gene,7876,NA,ENSG00000188522.14,protein_coding,FAM83G,2,OTTHUMG00000059411.10,overlapping_locus
HAVANA,gene,6451,NA,ENSG00000154025.15,protein_coding,SLC5A10,2,OTTHUMG00000178143.2,NA
HAVANA,gene,3107,NA,ENSG00000154016.13,protein_coding,GRAP,1,OTTHUMG00000059436.4,NA
HAVANA,gene,2028,NA,ENSG00000189152.10,protein_coding,GRAPL,1,OTTHUMG00000059435.4,overlapping_locus
HAVANA,gene,8517,NA,ENSG00000072134.15,protein_coding,EPN2,1,OTTHUMG00000187034.3,overlapping_locus
HAVANA,gene,3522,NA,ENSG00000108641.14,protein_coding,B9D1,2,OTTHUMG00000059586.7,ncRNA_host
HAVANA,gene,5196,NA,ENSG00000166484.19,protein_coding,MAPK7,2,OTTHUMG00000059587.8,NA
HAVANA,gene,2152,NA,ENSG00000166482.11,protein_coding,MFAP4,2,OTTHUMG00000059585.6,NA
HAVANA,gene,3652,NA,ENSG00000128482.15,protein_coding,RNF112,2,OTTHUMG00000059601.8,NA
HAVANA,gene,5719,NA,ENSG00000142494.13,protein_coding,SLC47A1,1,OTTHUMG00000059466.6,overlapping_locus
HAVANA,gene,6457,NA,ENSG00000072210.18,protein_coding,ALDH3A2,1,OTTHUMG00000059471.7,ncRNA_host
HAVANA,gene,6691,NA,ENSG00000180638.17,protein_coding,SLC47A2,2,OTTHUMG00000059464.8,NA
HAVANA,gene,3918,NA,ENSG00000108602.17,protein_coding,ALDH3A1,2,OTTHUMG00000059469.11,NA
HAVANA,gene,9843,NA,ENSG00000083290.19,protein_coding,ULK2,1,OTTHUMG00000059511.6,NA
HAVANA,gene,4848,NA,ENSG00000108599.14,protein_coding,AKAP10,1,OTTHUMG00000059515.8,overlapping_locus
HAVANA,gene,13676,NA,ENSG00000128487.16,protein_coding,SPECC1,1,OTTHUMG00000179808.4,overlapping_locus
HAVANA,gene,2670,NA,ENSG00000170298.15,protein_coding,LGALS9B,2,OTTHUMG00000130730.2,NA
HAVANA,gene,1048,NA,ENSG00000214819.1,protein_coding,CDRT15L2,2,OTTHUMG00000059557.3,NA
HAVANA,gene,3436,NA,ENSG00000205212.3,protein_coding,CCDC144NL,2,OTTHUMG00000132271.2,ncRNA_host
HAVANA,gene,6808,NA,ENSG00000124422.11,protein_coding,USP22,1,OTTHUMG00000133621.5,NA
HAVANA,gene,5544,NA,ENSG00000109016.17,protein_coding,DHRS7B,1,OTTHUMG00000178944.7,NA
HAVANA,gene,3309,NA,ENSG00000178307.9,protein_coding,TMEM11,2,OTTHUMG00000178971.3,NA
HAVANA,gene,4931,NA,ENSG00000274180.1,protein_coding,"NATD1",2,OTTHUMG00000130764.7,NA
HAVANA,gene,3783,NA,ENSG00000034152.18,protein_coding,MAP2K3,1,OTTHUMG00000134322.6,NA
HAVANA,gene,5617,NA,ENSG00000184185.9,protein_coding,KCNJ12,2,OTTHUMG00000132039.3,retrogene
